name;is_unsafe;has_unsafe_ops;has_unsupported_input;has_loop_or_iterator
<unix::linux_like::linux::pthread_rwlock_t as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::iw_pmksa as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::hwtstamp_config as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::ptp_pin_desc as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::sock_filter as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::iw_michaelmicfailure as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::tpacket_rollover_stats as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::sockaddr_can as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::gnu::b64::x86_64::_libc_fpxreg as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::sembuf as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::NLA_ALIGN;true;false;false;false
<unix::linux_like::linux::tpacket_block_desc as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::arphdr as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::WCOREDUMP;false;false;false;false
unix::linux_like::linux::_IOC;false;false;false;false
unix::linux_like::linux::CPU_COUNT;true;true;false;false
<unix::linux_like::linux::xdp_statistics as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::FD_ISSET;true;true;true;false
<unix::linux_like::linux::iw_point as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::CPU_ALLOC_SIZE;true;true;false;false
<unix::linux_like::linux::tpacket_hdr_v1 as core::clone::Clone>::clone;false;false;true;false
<unix::linger as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::__c_anonymous_sockaddr_can_j1939 as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::in6_rtmsg as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::iwreq_data as core::clone::Clone>::clone;false;false;false;false
unix::linux_like::FD_CLR;true;true;true;false
<unix::ipv6_mreq as core::clone::Clone>::clone;false;false;false;false
unix::linux_like::linux::CPU_ZERO;true;false;true;true
